person_name,user_name,email, personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Lucia Pop,luciapop,luciapop@post.ro,6111206433313,1924-05-28,"Intrarea Mazilescu Nr. 84 Bl. 44  Sc. 30 Ap. 804, Borsa, 533421",0254 754 457,6a:ed:4d:84:65:48,74.163.13.183,RO45AUHC8362118435984667,2025-04-07 14:30:10,18832,99,429,1632887,545d8f59-ce45-4a5a-91d4-e9df752a7695
Tamara Tudor,tamaratudor,tamaratudor@email.ro,2810606051480,2004-10-25,"Strada Stoica, Dragu-Brad, 234316",0234 269 999,60:7f:7b:2c:57:2c,185.117.54.182,RO07FAWJ7006137921070598,2025-04-07 14:30:10,16831,112,242,705711,017e9f1f-f4c2-45de-bcae-cc80fe9bfc3d
Celia Ardelean,celiaardelean,celiaardelean@email.ro,3350413517680,1981-09-10,"Bulevardul Manole Nr. 35, Santana, 697145",0233 691 597,1e:19:12:c0:14:9a,125.205.68.136,RO58YVIS7960711249886274,2025-04-07 14:30:10,28401,458,258,1188128,8d18e08d-a6af-4390-a890-765f80590687
Monalisa Aanei,monalisaaanei,monalisaaanei@kappa.ro,3990121422035,1926-07-19,"Strada Tudor Tudor, Feldru, 821603",0728 023 855,a4:05:e5:82:38:90,40.155.189.130,RO61ASFK8279912980292478,2025-04-07 14:30:10,7916,296,245,1297517,eff79679-3516-4b6c-a766-0c9586ff2103
Dominic Dumitrescu,dominicdumitrescu,dominicdumitrescu@post.ro,2440606253140,1909-11-23,"Strada Ababei, Sighetu Marmatiei, 996263",0724 597 492,16:08:73:22:ac:89,178.136.162.133,RO76GLOD8564153369628618,2025-04-07 14:30:10,29145,2,69,1143036,f5ad4981-b652-4045-b7c8-acf7e4c65336
Tiberiu Dobre,tiberiudobre,tiberiudobre@kappa.ro,7900827420432,2022-11-18,"Drumul Isabela Ene Nr. 42 Bl. 66  Sc. 72 Ap. 883, Fagaras, 870499",0784 434 935,c4:64:fd:e1:4d:96,4.15.201.70,RO56NFGO4028036917517684,2025-04-07 14:30:10,33523,377,166,1328519,04639d3a-2175-43bf-ac46-79388c74b15d
Antonie Tudor,antonietudor,antonietudor@email.ro,5521225350342,2008-02-15,"Drumul Nemeș Nr. 812, Pechea, 223043",0735 603 572,a0:1e:7d:62:5d:29,25.96.3.48,RO10POPG7259739697808729,2025-04-07 14:30:10,32229,304,432,796418,eee05c21-bc8c-4697-9329-05e24aa1d975
Petronela Nistor,petronelanistor,petronelanistor@acasa.ro,7980619238679,1986-09-12,"Drumul Nicolae Ioniță, Voluntari, 193366",0253 247 448,fc:9d:c6:b3:23:8d,21.114.28.227,RO26SSCH5566955871577197,2025-04-07 14:30:10,31832,250,71,1574787,c6a17663-bc0e-46e5-8371-afa8580741ec
Tinca Popescu,tincapopescu,tincapopescu@zzup.ro,1621005435692,1951-07-16,"Bulevardul Nicu Cristea Nr. 526 Bl. 76  Sc. 73 Ap. 742, Bocsa, 855495",0766 528 605,f0:f5:d0:31:bf:94,73.204.76.181,RO32LHDR3259086773153085,2025-04-07 14:30:10,19780,846,800,267009,66ea49b5-9864-4ea3-9c74-b801e8b8d157
Decebal Stan,decebalstan,decebalstan@post.ro,1200412468154,1933-12-25,"Soseaua Alberta Dobre, Moldova Veche, 719517",0233 911 096,0c:9f:c5:c9:82:5c,98.174.5.72,RO15GNTG9501226162643202,2025-04-07 14:30:10,27075,986,98,496655,bf7a2aac-ffe3-4972-8bed-e5196d5f532c
Nidia Popa,nidiapopa,nidiapopa@kappa.ro,2530417323193,1918-04-11,"Intrarea Florea, Targu Frumos, 859867",0240 056 069,de:91:fb:8a:96:24,153.240.113.197,RO40KGHN7072997902089717,2025-04-07 14:30:10,27388,141,158,603672,64fceace-b2b6-4db6-a5d7-8d7926b395b8
Ludovic Manole,ludovicmanole,ludovicmanole@post.ro,6330615017145,2018-12-25,"Strada Pușcașu Nr. 16, Nasaud, 290819",0259 450 588,de:18:d6:2b:97:9c,72.157.155.32,RO98IHSJ2207989594601366,2025-04-07 14:30:10,29931,381,590,475440,b83e3242-ca78-4481-aab0-9c3070a28fc3
Crina Dinu,crinadinu,crinadinu@gmail.com,1610319254088,1976-02-18,"Soseaua Tomescu Nr. 148 Bl. 38  Sc. 42 Ap. 836, Stei, 211677",0760 902 286,5c:45:54:48:5c:f8,32.66.10.195,RO38BELK3513602485009935,2025-04-07 14:30:10,27441,102,252,671562,3c3cd662-5d64-45df-b950-7a33db02d5da
Luminița Diaconescu,luminițadiaconescu,luminițadiaconescu@email.ro,1820512045365,1983-12-16,"Bulevardul Nemeș, Codlea, 348491",0739 479 119,c8:1f:bc:9c:43:f4,142.237.33.138,RO95VOOY8629171612950995,2025-04-07 14:30:10,5852,863,97,16890,d9ac6325-e791-40f2-8c27-57af109c55c7
Iuliana Diaconu,iulianadiaconu,iulianadiaconu@kappa.ro,3031216197230,1922-04-12,"Soseaua Diaconescu Nr. 58 Bl. 96  Sc. 52 Ap. 614, Oradea, 805221",0729 343 261,70:36:c0:a1:53:fe,83.94.23.4,RO53OUGG6634652029397121,2025-04-07 14:30:10,32928,86,59,1917339,c3e6fe47-7d7f-4f1a-8679-6eba3a7befb4
Augustin Ardelean,augustinardelean,augustinardelean@zzup.ro,7510428242897,2006-05-21,"Intrarea Toma, Oltenita, 971735",0757 091 452,b4:42:63:84:92:90,165.235.159.35,RO72UKTR6691301615789004,2025-04-07 14:30:10,27255,413,264,785300,5ae95937-0871-4cec-9150-c16a73fee463
Bernard Mazilescu,bernardmazilescu,bernardmazilescu@acasa.ro,3070131368075,2003-05-15,"Drumul Dobre, Toplita, 535431",0231 039 723,e2:d7:f0:91:d1:19,66.105.13.223,RO55FICF1431057655788376,2025-04-07 14:30:10,22950,58,286,532555,6b27042e-da84-4d49-bfe8-79c830e4b495
Visarion Oprea,visarionoprea,visarionoprea@zzup.ro,7280503345261,1960-10-28,"Drumul Pușcașu, Peris, 326534",0785 010 171,e6:aa:d7:c0:5f:09,135.176.241.140,RO31AZRD5634225748884425,2025-04-07 14:30:10,2319,674,334,328156,674027db-7c68-443c-bd64-ea9ea07585c1
Anca Stănescu,ancastănescu,ancastănescu@post.ro,6741101467301,1919-12-10,"Strada Ioniță Nr. 792 Bl. 48  Sc. 44 Ap. 822, Balan, 414348",0765 396 218,88:ca:df:28:3e:a3,43.142.33.51,RO98LLHP6529602509030031,2025-04-07 14:30:10,22112,454,141,547075,62eab6b9-c652-463e-b5ac-fb9b1faa9222
Salomea Ionescu,salomeaionescu,salomeaionescu@post.ro,4390903210809,1913-05-28,"Soseaua Mărioara Popa, Targu Frumos, 340135",0746 107 207,96:0e:e3:63:b2:35,219.181.208.195,RO42VXPA4744359965829736,2025-04-07 14:30:10,18272,373,252,1602614,89f614ac-c331-4b7e-876d-1f072f11ab8a
Ioanina Dochioiu,ioaninadochioiu,ioaninadochioiu@gmail.com,1250722130610,1911-03-18,"Bulevardul Andrei Manole, Siria, 765824",0721 054 446,5a:55:02:08:ca:42,172.35.133.183,RO76CVJR9829455820225165,2025-04-07 14:30:10,3166,574,169,1131640,09c8a82e-3193-405f-ad9a-002b852336d4
Minodora Ardelean,minodoraardelean,minodoraardelean@email.ro,3970330269971,1973-02-02,"Bulevardul Popa Nr. 11 Bl. 54  Sc. 54 Ap. 875, 1 Decembrie, 482569",0772 848 502,8a:ec:52:2c:d1:7d,133.159.201.84,RO95EXLA0244887275909644,2025-04-07 14:30:10,25807,12,153,118890,137f15cd-933e-4137-9d56-7e44f17f4c3a
Mina Florea,minaflorea,minaflorea@zzup.ro,6441208463066,2000-12-15,"Intrarea Roxelana Ioniță Nr. 83, Harsova, 302965",0730 576 598,f8:0a:aa:ce:22:c3,18.148.180.105,RO18ANPS8751210742426771,2025-04-07 14:30:10,22545,879,360,1337575,3d54a2fb-f077-4076-abd8-8b1016d753ec
Jasmina Niță,jasminaniță,jasminaniță@141.ro,5891112155739,2022-10-22,"Drumul Voinea, Valenii de Munte, 426275",0237 459 744,3e:ec:fa:f2:85:84,174.0.64.99,RO76TSBS9788425305065559,2025-04-07 14:30:10,20500,252,410,1253041,9233945e-46ba-4af7-830e-c692f605d0dd
Cazimir Barbu,cazimirbarbu,cazimirbarbu@acasa.ro,3590110284478,1951-11-13,"Soseaua Mazilescu, Baicoi, 221349",0242 055 037,74:92:5e:19:a7:24,79.197.178.78,RO09FGAW3873223037423761,2025-04-07 14:30:10,18860,690,562,1170261,0ee57deb-0c9c-4d69-962e-6fcda400d1c3
Gheorghe Pușcașu,gheorghepușcașu,gheorghepușcașu@gmail.com,1321102126294,2005-12-17,"Bulevardul Popescu Nr. 101 Bl. 26  Sc. 33 Ap. 716, Fetesti, 325580",0248 595 582,2c:56:84:17:67:e7,133.122.48.158,RO11ETWH2634825642857909,2025-04-07 14:30:10,11426,219,360,515075,133f3a27-6106-4ae1-82cf-3646680f4b37
Rafael Mocanu,rafaelmocanu,rafaelmocanu@post.ro,1050705156979,1923-03-20,"Soseaua Barbu Nr. 492, Ineu, 528444",0255 441 843,fc:9c:de:38:ee:35,17.105.202.43,RO58DKAR6440114284757622,2025-04-07 14:30:10,11353,996,780,1228991,932883fa-86e1-4e35-ae11-08e0386e858d
Carol Cristea,carolcristea,carolcristea@acasa.ro,7890227221086,1952-06-16,"Intrarea Eftimie, Vicovu de Sus, 578665",0749 908 688,1e:12:02:33:6a:fd,50.122.97.230,RO64WYQB1831899827575114,2025-04-07 14:30:10,15438,806,65,1408426,4b244084-b2f7-4171-8fd4-391c78d9472d
Beatrice Popa,beatricepopa,beatricepopa@acasa.ro,1680726174757,1940-01-11,"Bulevardul Ionescu Nr. 42 Bl. 89  Sc. 11 Ap. 581, Arbore, 508301",0243 349 268,60:ab:03:dd:a4:69,220.148.76.158,RO05MTTJ8061386235030428,2025-04-07 14:30:10,29394,184,614,1700128,adb5ab1a-117d-4ce6-8cbe-1145fff822b0
Jan Ene,janene,janene@acasa.ro,2650417079798,2008-01-11,"Bulevardul Georgescu, Jilava, 806098",0764 608 661,a6:34:f4:25:81:06,206.196.122.96,RO60RSCB3940172832554037,2025-04-07 14:30:10,20996,922,610,632249,4a20694c-6938-4098-aa7b-84a43742d7f1
Marta Nistor,martanistor,martanistor@141.ro,8560926363973,1951-03-24,"Strada Toma, Targu Neamt, 331442",0724 628 368,0c:77:ca:d1:d9:30,17.176.81.242,RO04GXSO6446170636437053,2025-04-07 14:30:10,13120,409,348,930415,30edf7b7-0732-4144-95a2-0645ac73b9ca
Melania Voinea,melaniavoinea,melaniavoinea@gmail.com,1460210431984,1919-10-31,"Drumul Luana Dochioiu, Topoloveni, 873260",0241 582 879,16:97:02:bf:b5:0d,4.209.9.87,RO24VHOQ1324927759466588,2025-04-07 14:30:10,23582,960,164,1409331,05fdc615-eb6a-4e39-b62c-db8620da068e
Crina Niță,crinaniță,crinaniță@acasa.ro,6750223267586,1987-03-31,"Intrarea Cristea Nr. 12, Apahida, 662673",0231 928 615,2e:19:42:d9:9b:90,146.132.160.252,RO45UCUR0680955714016571,2025-04-07 14:30:10,5741,286,20,1281709,2281b0ee-20d6-4a9a-bbe3-96deac2aebee
Viorica Nemeș,vioricanemeș,vioricanemeș@acasa.ro,3961006096073,1943-09-11,"Drumul Roberta Dochioiu Nr. 101 Bl. 68  Sc. 45 Ap. 589, Prejmer, 143554",0761 227 713,8a:d2:bc:8c:18:98,80.189.182.222,RO98SDZZ6388140729192961,2025-04-07 14:30:10,13576,270,714,656423,4d4c85a1-25f2-40ed-9534-60b23a1c20c6
Cazimir Manole,cazimirmanole,cazimirmanole@kappa.ro,4321019380911,1998-03-25,"Drumul Popa Nr. 28 Bl. 18  Sc. 44 Ap. 309, Odorheiu Secuiesc, 589896",0739 170 299,74:1a:1e:56:2a:19,29.194.161.38,RO26HGUU5737022325131861,2025-04-07 14:30:10,7913,184,505,899523,50c7bf4f-6a85-4109-b257-670fe3fbee13
Simi Mazilescu,simimazilescu,simimazilescu@email.ro,8030506361441,1997-02-22,"Aleea Barbu Nr. 88 Bl. 60  Sc. 71 Ap. 443, Valenii de Munte, 395846",0762 132 284,9a:7d:d5:80:27:ba,223.178.227.174,RO48XTDO5774104367476302,2025-04-07 14:30:10,19514,465,662,1285022,1a486c32-4370-4808-9953-70b06a179edf
Sava Ioniță,savaioniță,savaioniță@141.ro,2400714320499,2009-07-15,"Strada Ababei Nr. 37, Techirghiol, 976250",0731 276 239,96:1f:af:59:b2:a9,199.135.27.180,RO52WBPC9951031630680391,2025-04-07 14:30:10,26300,294,134,1497765,68d96784-1d58-4049-a6d6-d1fafad6e7a4
Laura Popescu,laurapopescu,laurapopescu@kappa.ro,5411202364589,1969-05-13,"Soseaua Viorica Tudor Nr. 728 Bl. 73  Sc. 39 Ap. 852, Targu Neamt, 509478",0740 189 340,de:d4:d9:e1:49:59,61.125.143.42,RO29AVHD6104122372129091,2025-04-07 14:30:10,175,623,116,158393,c9c80724-d906-427c-93c7-4450b4c7c079
Zamfira Florea,zamfiraflorea,zamfiraflorea@zzup.ro,6300129102614,1953-07-15,"Drumul Diaconescu Nr. 70, Satu Mare, 368925",0260 626 734,90:a5:1b:76:80:54,181.46.205.99,RO18TWML5915658826239367,2025-04-07 14:30:10,29374,209,739,479215,0436e989-1071-43e5-91a7-dabd9946fb68
Horațiu Dumitrescu,horațiudumitrescu,horațiudumitrescu@141.ro,1710321150262,1971-02-27,"Drumul Malvina Cristea Nr. 760 Bl. 27  Sc. 33 Ap. 439, Greci, 990891",0754 309 822,2a:18:1b:f4:b3:67,102.245.8.96,RO31KNYN0752074053705704,2025-04-07 14:30:10,12575,551,559,704998,0369f12a-17d5-4ae3-9f36-5b155aaa2149
Petruț Toma,petruțtoma,petruțtoma@email.ro,8410817086036,1964-08-01,"Strada Oprea, Gherla, 259195",0267 660 338,e8:19:35:8d:bc:94,182.157.163.156,RO35EAUF1902103357569788,2025-04-07 14:30:10,20085,35,783,107329,143b5fcc-fcc0-4023-996c-3cba25b80f80
Manuela Ionescu,manuelaionescu,manuelaionescu@post.ro,4300916197231,2023-07-08,"Intrarea Tabacu Nr. 19, Lunca Cetatuii, 156248",0759 586 515,b4:1b:42:71:3e:8b,217.198.219.168,RO14HFAH9616209112951501,2025-04-07 14:30:10,19501,283,213,559181,4bf3bb01-8b86-44eb-9bfd-8638c46e8ac4
Edmond Diaconu,edmonddiaconu,edmonddiaconu@acasa.ro,4331011311644,1967-12-17,"Intrarea Lucrețiu Gheorghiu Nr. 47 Bl. 96  Sc. 10 Ap. 335, Insuratei, 654340",0746 022 568,f0:4f:a1:73:df:57,193.212.103.1,RO80QQHS4691075040532885,2025-04-07 14:30:10,18288,696,575,541421,2cc18462-5644-4e6c-8494-655db8fae4d0
Georgiana Barbu,georgianabarbu,georgianabarbu@kappa.ro,5790124461701,1978-07-22,"Bulevardul Toma, Bistrita, 684649",0780 104 573,04:68:34:fe:f4:f7,191.73.197.130,RO76XMPE8476809121199273,2025-04-07 14:30:10,1599,942,75,418792,b3f63f0c-eca4-40f6-9470-5f442771e3b6
Catinca Pop,catincapop,catincapop@zzup.ro,2520720193776,2006-08-10,"Drumul Ioniță, Bumbesti-Jiu, 932923",0726 577 214,30:05:f2:54:08:d7,111.12.71.105,RO50DZPE3730369221726272,2025-04-07 14:30:10,34315,888,265,775419,1b013ab6-e882-4ec2-9a0a-d2774314170c
Nicodim Aanei,nicodimaanei,nicodimaanei@email.ro,7370328220816,1930-08-11,"Aleea Eftimie Nr. 27 Bl. 60  Sc. 35 Ap. 573, Tandarei, 243755",0743 858 934,ce:c1:51:4e:fb:60,27.85.249.90,RO60KMUI6507955560522938,2025-04-07 14:30:10,30292,725,158,356968,b68c600d-7fc2-4e59-80e1-9439731a9fb9
Adelina Pop,adelinapop,adelinapop@post.ro,3840609461907,2009-09-26,"Drumul Marcela Albu Nr. 91 Bl. 62  Sc. 65 Ap. 761, Pecica, 790462",0780 735 232,7e:06:b3:7b:d9:9d,52.254.210.91,RO60VPUK8546771901890585,2025-04-07 14:30:10,30060,932,573,458922,b10e1fcf-08ca-4abc-95a8-047a87004089
Cristobal Niță,cristobalniță,cristobalniță@141.ro,8430806345280,1963-03-27,"Soseaua Veniamin Georgescu Nr. 34 Bl. 30  Sc. 29 Ap. 122, Piatra-Neamt, 987116",0761 376 766,88:76:6c:75:a7:36,18.153.250.14,RO72YXOR9260627369656963,2025-04-07 14:30:10,26562,647,303,352190,133e42f3-5cb1-43c6-baf5-f0c164aa4701
Manuela Pop,manuelapop,manuelapop@gmail.com,4350801455371,1954-04-25,"Aleea Nemeș Nr. 87 Bl. 75  Sc. 56 Ap. 835, Cernavoda, 946405",0232 615 863,6c:4c:c7:e3:73:83,97.101.189.153,RO25CVUP2676214995735339,2025-04-07 14:30:10,11801,548,650,1984437,f4b69780-f1bc-476f-a1b4-62c5cf7bdee3
Georgel Mazilescu,georgelmazilescu,georgelmazilescu@email.ro,3590401172593,1929-02-25,"Drumul Tudor Nr. 69, Uricani, 252087",0765 483 764,1e:67:13:f7:1b:c3,5.123.1.141,RO98KSUA7656171111401694,2025-04-07 14:30:10,13952,618,191,1136589,7114e806-51da-4c1d-864c-47afcd37c8d0
Niculiță Manole,niculițămanole,niculițămanole@email.ro,5040925048943,1954-09-19,"Strada Barbu Nr. 43 Bl. 22  Sc. 51 Ap. 411, Cugir, 790455",0246 604 306,18:5a:13:a8:ed:e4,45.141.149.254,RO83IHDH1297365955660743,2025-04-07 14:30:10,35467,330,317,9454,03394afe-7b73-43d8-8495-7f9f6c4583c5
Renata Pușcașu,renatapușcașu,renatapușcașu@post.ro,5871206083209,1915-02-20,"Strada Mocanu Nr. 650 Bl. 83  Sc. 81 Ap. 209, Pascani, 566695",0256 661 430,8a:13:88:33:ef:a0,143.158.5.151,RO40BGQC3033182584105454,2025-04-07 14:30:10,7868,453,357,793047,fa4f5d5c-6463-4b81-aeae-f1788b8b7c9a
Manole Stănescu,manolestănescu,manolestănescu@email.ro,8341018065665,2006-07-19,"Soseaua Ardelean Nr. 285 Bl. 23  Sc. 55 Ap. 878, Urlati, 147589",0745 365 233,62:1b:9c:75:ce:4a,59.133.243.77,RO57ONGF5109124619877280,2025-04-07 14:30:10,20399,530,374,76180,ca8ec320-f210-458b-b0d8-57a63353a3f0
Eleonora Suciu,eleonorasuciu,eleonorasuciu@acasa.ro,3570809360225,1911-05-06,"Aleea Nistor Nr. 32 Bl. 55  Sc. 72 Ap. 855, Ploiesti, 966376",0731 876 671,72:3d:09:56:14:d1,162.152.252.161,RO07ELXC1783841617354775,2025-04-07 14:30:10,13230,625,148,902169,afa45570-52fc-4758-85c4-5631de87b00c
Axenia Dumitrescu,axeniadumitrescu,axeniadumitrescu@zzup.ro,8941123212658,1981-10-31,"Strada Stănescu, Jilava, 814605",0262 224 135,8e:61:26:69:75:90,104.252.158.66,RO68WBWI8522168588041068,2025-04-07 14:30:10,29762,873,283,1447112,ae7d1539-7fdf-4588-a0e4-6beaa611cec9
Iacob Florea,iacobflorea,iacobflorea@zzup.ro,3560805200826,1977-01-31,"Soseaua Gică Popescu Nr. 728, Gaesti, 651986",0784 267 807,00:ea:57:6e:db:75,47.10.38.239,RO39YOTY0194873330560415,2025-04-07 14:30:10,34936,265,744,1288492,63b171b2-020e-489b-9a36-afd5b41b9b56
Dumitra Ababei,dumitraababei,dumitraababei@kappa.ro,8890326025482,1976-06-23,"Strada Ducu Popa Nr. 77, Marginea, 115414",0754 766 651,10:12:ef:62:98:77,31.6.240.219,RO39ETLU2135529188563895,2025-04-07 14:30:10,8855,915,77,1907230,45263efb-6e97-4108-8f6f-731f1f77c506
Laurenția Ababei,laurențiaababei,laurențiaababei@acasa.ro,3040625519669,1973-03-03,"Strada Iacob Diaconescu, Cugir, 304032",0744 354 253,86:50:20:11:ee:76,80.215.5.123,RO96LPSJ7696970958650403,2025-04-07 14:30:10,28175,7,125,448696,29b5d449-e6ba-46a6-be58-78d7cb5014ee
Jeana Aanei,jeanaaanei,jeanaaanei@gmail.com,1780217248656,2023-01-16,"Aleea Albu Nr. 270, Bosanci, 822526",0725 086 680,9a:f2:26:eb:9b:80,7.169.16.169,RO70QZIM2485730347613693,2025-04-07 14:30:10,8484,695,113,382621,7dcf1652-ea20-479c-8766-b2bb3ce6a505
Grigore Toma,grigoretoma,grigoretoma@acasa.ro,3601207078867,1975-08-14,"Soseaua Tudorița Stoica, Matca, 954890",0249 257 165,70:4c:fc:16:ec:8f,106.172.249.125,RO08IANX4761608959719712,2025-04-07 14:30:10,8569,109,332,640551,0bf0140b-5d46-49b1-801b-6b303ff6e6fb
Zaharia Diaconescu,zahariadiaconescu,zahariadiaconescu@post.ro,4701129156629,2023-02-28,"Soseaua Tabacu, Savinesti (Poiana Teiului), 654797",0744 213 908,5a:2b:27:f7:d9:7a,15.113.6.23,RO17THKW6927279925968702,2025-04-07 14:30:10,8834,937,161,414402,c085ba10-ffb7-4904-abbf-1e504c427228
Sorin Mazilescu,sorinmazilescu,sorinmazilescu@141.ro,1000411256984,1990-06-25,"Aleea Dimitrina Stan Nr. 34 Bl. 47  Sc. 33 Ap. 853, Dobroesti, 258809",0740 919 751,b4:99:cf:d4:97:59,74.6.245.192,RO64AAVJ9304793034924300,2025-04-07 14:30:10,25978,294,712,1430746,82e7bc90-96d1-4309-8682-1c5796924d4b
Costel Eftimie,costeleftimie,costeleftimie@zzup.ro,2200717193184,1985-04-01,"Aleea Ardelean, Odorheiu Secuiesc, 226010",0784 245 149,26:49:8d:1b:db:54,86.1.102.106,RO16CRON5397097817391420,2025-04-07 14:30:10,1151,150,644,1686408,2dc5c769-0fa5-4d83-9f93-c489da9ef1d8
Sava Stancu,savastancu,savastancu@141.ro,5470219521156,1925-09-09,"Aleea Nemeș Nr. 606 Bl. 93  Sc. 50 Ap. 331, Uricani, 744813",0753 672 187,bc:23:ca:6d:08:08,75.169.97.36,RO73YIYV0409393217963490,2025-04-07 14:30:10,33153,893,752,214021,0c04c2ef-481e-43df-84c5-f523f28ee5d5
Ionel Niță,ionelniță,ionelniță@acasa.ro,6300319245877,1923-11-04,"Intrarea Stoica Nr. 71 Bl. 63  Sc. 77 Ap. 378, Tunari, 470539",0759 363 836,ee:cc:95:ff:37:be,126.151.206.226,RO31KAYX2331393957846745,2025-04-07 14:30:10,20716,544,561,115516,264e2584-f8d1-440c-aaf5-df946d34d85c
Valeria Georgescu,valeriageorgescu,valeriageorgescu@gmail.com,1860414409868,1927-07-24,"Intrarea Tabacu Nr. 46 Bl. 15  Sc. 26 Ap. 463, Cornetu, 812019",0243 490 615,62:c8:d6:6c:2f:93,107.29.163.203,RO35DOSY2351881823717670,2025-04-07 14:30:10,31191,551,545,111195,7ebbf53d-d928-4dbc-8437-568e9df2e871
Marilena Voinea,marilenavoinea,marilenavoinea@email.ro,8680811106263,1936-03-03,"Drumul Ileana Albu, Voluntari, 598910",0732 286 145,70:ee:27:ec:4c:33,14.169.159.27,RO13QUUL3098581648872240,2025-04-07 14:30:10,15351,588,538,376278,751f0c5f-64fe-46bb-a695-32ca95e96296
Profira Pușcașu,profirapușcașu,profirapușcașu@gmail.com,1610623133319,1961-02-24,"Intrarea Cristea Nr. 290, Tasnad, 114238",0744 506 644,3a:97:b9:46:46:a6,193.116.85.77,RO07IJPO1461206947014872,2025-04-07 14:30:10,21147,799,147,511395,5746125f-0b7e-481f-841d-37089ce3af00
Crenguța Gheorghiu,crenguțagheorghiu,crenguțagheorghiu@zzup.ro,2180214467880,2011-01-10,"Soseaua Oprea Nr. 69, Strehaia, 499315",0255 506 478,e4:0b:62:eb:0a:0f,100.134.35.177,RO31STWL2056528156002024,2025-04-07 14:30:10,22968,291,360,624457,8a06e08c-e74b-42e7-b36c-10e5a0b3b4b2
Zaraza Dochioiu,zarazadochioiu,zarazadochioiu@141.ro,8061221279133,1920-10-30,"Bulevardul Vlădelina Tabacu, Beius, 579670",0737 589 436,34:9d:13:8a:b2:f8,71.192.37.21,RO78RPME4402377043309931,2025-04-07 14:30:10,212,48,683,1040777,7493397c-7edb-4360-9344-7a59b923d95a
Ramona Dumitrescu,ramonadumitrescu,ramonadumitrescu@post.ro,7660126202161,2006-12-08,"Strada Denis Nistor, Moisei, 337316",0251 829 030,7a:e7:5f:20:13:15,13.165.161.177,RO77LASQ2523595005884226,2025-04-07 14:30:10,1869,576,66,1097844,ab21e5a3-ff09-4102-a2dd-b703d57f4471
Vlad Oprea,vladoprea,vladoprea@zzup.ro,2201207158202,1937-11-23,"Intrarea Gabriel Albu Nr. 71 Bl. 50  Sc. 99 Ap. 766, Baia Mare, 362194",0249 417 652,f8:10:3c:89:4b:e3,115.221.162.36,RO75NPLS4188471692190647,2025-04-07 14:30:10,33604,992,553,1192720,0984c910-51f3-46fc-aaad-2107a5a6d5f4
Ladislau Suciu,ladislausuciu,ladislausuciu@email.ro,4470622369926,1995-08-25,"Soseaua Mazilescu Nr. 452, Cajvana, 255029",0727 540 957,a2:44:6e:f3:5c:06,28.121.42.215,RO83IXWA9050268684477320,2025-04-07 14:30:10,28611,45,188,513371,c67b1790-ccc7-48d7-b4cf-dbf27d85ca57
Rada Dumitrescu,radadumitrescu,radadumitrescu@gmail.com,8320913520223,2023-10-06,"Strada Voinea Nr. 27 Bl. 88  Sc. 79 Ap. 487, Blaj, 247887",0736 077 732,0c:6f:25:33:a2:d3,190.11.195.226,RO61OCFN6802846373046675,2025-04-07 14:30:10,16130,242,148,598827,34f1be4e-55e0-4592-b700-66ed29611bac
Aurelia Georgescu,aureliageorgescu,aureliageorgescu@gmail.com,3750516045122,1950-09-25,"Drumul Albu, Marasesti, 526886",0255 141 680,f4:aa:31:f9:c0:5d,193.129.189.66,RO88ZZUG2309974369789868,2025-04-07 14:30:10,26379,35,401,398588,ca23794c-5c4e-4200-9c2e-cc57aa658a63
Miruna Dumitrescu,mirunadumitrescu,mirunadumitrescu@email.ro,5060922388944,1918-05-24,"Soseaua Aanei Nr. 671 Bl. 53  Sc. 80 Ap. 753, Cugir, 478741",0769 781 939,8a:51:0c:bb:f6:d1,194.89.148.86,RO34YAZM5818251919535945,2025-04-07 14:30:10,14669,126,384,451199,47fd379d-0022-4d5b-8d3e-647e8586a9ff
Horea Ionescu,horeaionescu,horeaionescu@zzup.ro,5850418410471,1962-02-11,"Soseaua Aanei Nr. 570, Dragalina, 332191",0232 875 485,ea:2f:68:8f:19:61,89.67.236.231,RO51DYQN5548361166235636,2025-04-07 14:30:10,31364,40,389,2886,ea9c6611-c17e-4a5a-b949-f2f19382a0eb
Anton Dobre,antondobre,antondobre@gmail.com,1750326429486,1991-10-14,"Soseaua Albu Nr. 45, Ploiesti, 643149",0785 645 520,02:32:18:76:be:6f,117.172.7.7,RO76UILJ8066817484426617,2025-04-07 14:30:10,29879,470,579,1483934,399ced73-490b-4e76-866b-23a9cc805d5d
Severin Dinu,severindinu,severindinu@141.ro,4040224175813,1952-11-19,"Intrarea Georgescu Nr. 282, Dabuleni, 314805",0739 932 145,1c:f2:57:cd:12:05,101.189.37.31,RO89RGIH4202765943992526,2025-04-07 14:30:10,10085,261,183,1600003,8548ec85-7e60-44be-8a71-85dfe2f002c8
Beniamin Popa,beniaminpopa,beniaminpopa@post.ro,8781125051475,1919-12-12,"Intrarea Nemeș, Negresti, 860867",0752 674 716,16:be:4d:4c:3c:d9,25.25.16.149,RO16XKAT4304066270066314,2025-04-07 14:30:10,13632,461,341,1775954,9107fe56-c883-4bf7-a896-ecc42c2042e5
